100
91 2000
62 32 508
11 9 268
93 44 698
94 23 755
13 98 894
103 63 755
20 76 -296
101 75 518
3 66 -387
31 107 941
103 96 -416
40 33 -230
72 68 263
96 115 -40
57 74 369
115 109 492
113 110 -194
34 63 143
90 70 626
25 116 -457
20 31 335
6 31 -724
33 64 812
117 25 87
11 64 416
78 9 620
90 114 758
37 8 824
50 97 930
81 91 917
82 18 -40
46 36 -675
50 88 137
57 91 -812
29 61 510
73 23 -681
100 42 348
100 25 965
7 11 502
7 58 580
81 72 164
28 45 175
30 107 -782
93 22 465
51 42 855
55 87 439
65 107 511
87 69 -408
9 103 225
15 111 283
115 82 627
89 16 918
30 75 351
46 24 576
116 75 559
115 36 663
68 102 237
27 46 374
51 29 635
21 88 672
46 41 543
25 83 585
33 104 -124
8 75 316
87 25 368
63 4 897
9 53 172
80 89 942
115 50 984
24 101 398
99 78 88
101 86 -817
13 4 756
111 62 181
4 39 94
114 36 209
52 93 -55
66 26 -779
107 81 648
101 109 -927
26 68 507
93 58 258
116 6 89
106 85 389
41 8 364
37 6 485
79 63 249
51 68 944
96 56 757
72 38 588
19 16 492
56 37 799
72 1 -976
24 57 822
7 97 761
14 37 432
33 77 52
62 10 76
112 111 999
47 85 975
25 88 -765
28 10 -120
7 64 270
39 76 -774
9 24 -361
69 94 706
94 14 302
98 27 -424
27 59 193
34 75 289
47 69 263
86 85 -525
1 31 281
20 44 935
77 51 672
114 61 641
108 73 50
93 30 423
101 53 236
100 30 840
17 62 952
82 12 36
6 116 46
5 99 431
112 6 579
78 32 345
62 112 744
16 105 -871
82 61 333
43 104 70
35 36 -655
94 13 -822
22 101 -783
54 81 664
50 51 -49
81 10 526
15 42 410
27 12 84
45 29 696
53 105 533
14 19 153
90 117 211
64 3 791
7 83 943
39 55 354
109 25 -512
5 40 698
91 58 728
105 59 954
93 27 -756
18 21 36
12 15 146
52 101 645
31 78 264
85 83 71
81 14 867
80 82 124
110 17 272
101 36 858
86 72 567
21 68 -511
18 57 269
6 8 705
86 105 795
8 92 569
7 22 285
47 60 89
95 39 778
72 60 212
13 110 -222
100 109 -890
30 74 -43
107 4 228
35 76 486
109 31 140
35 43 -746
31 97 466
39 92 439
97 53 -541
7 67 183
91 117 506
67 81 982
114 37 852
117 94 258
71 81 383
15 63 952
106 44 946
61 68 859
109 101 261
18 98 -847
61 55 -441
92 48 270
28 112 998
84 10 -841
75 112 -944
108 35 63
40 110 60
52 57 -164
60 66 776
34 41 668
53 78 97
99 97 345
12 23 567
21 87 -11
52 23 696
31 81 736
90 18 743
95 8 236
54 9 293
4 78 133
51 70 769
15 3 565
75 83 -542
40 49 -947
109 76 894
40 56 341
103 15 -10
112 97 815
58 12 -395
22 0 840
84 51 42
105 28 577
53 65 -981
77 107 457
74 95 -482
41 58 117
3 74 724
28 96 227
91 22 927
106 47 -553
83 58 518
76 96 491
31 8 -394
47 34 641
72 10 -68
97 5 -410
38 57 843
3 22 87
101 117 881
116 67 128
50 16 456
60 95 789
113 104 242
6 85 185
57 117 191
92 78 318
17 83 -681
28 47 799
43 74 172
36 88 332
7 82 301
8 99 598
41 78 185
72 24 -680
37 50 450
60 17 -55
117 63 210
19 35 158
64 13 197
64 104 -852
99 72 421
76 71 552
108 29 543
67 66 152
26 64 115
108 89 537
12 38 138
65 104 278
17 116 67
115 24 276
52 95 502
74 8 696
81 5 370
41 66 203
61 18 541
1 60 943
111 76 513
51 87 -425
75 13 683
29 7 -523
106 100 911
102 107 -513
103 8 -405
73 54 535
2 98 -66
107 19 569
34 27 765
58 43 -978
84 44 229
36 13 889
16 0 -596
65 114 211
99 77 552
97 22 880
94 75 326
116 79 231
40 64 663
34 7 768
2 51 406
44 3 358
43 48 588
37 15 856
58 96 248
116 85 -11
84 14 711
114 5 -954
71 94 0
49 1 603
45 88 669
112 60 203
16 34 542
45 17 422
64 1 991
54 96 234
40 114 964
107 64 608
88 49 818
72 0 -579
97 46 31
70 19 -108
100 86 675
14 107 561
28 64 158
12 57 424
110 71 -248
95 61 238
29 62 54
40 55 24
96 91 227
2 42 86
6 73 980
83 91 366
106 8 560
87 75 761
26 36 632
108 53 653
16 56 669
80 101 456
100 80 959
11 94 881
106 3 412
29 54 -139
24 60 864
91 112 792
41 69 -795
4 46 537
111 35 278
80 61 31
112 74 684
92 29 754
27 67 595
24 26 327
72 50 434
115 65 622
44 19 977
26 16 682
109 56 -545
112 116 -271
37 76 702
104 46 308
100 26 510
74 105 535
58 85 3
23 36 425
70 9 395
91 18 473
117 39 829
80 103 685
41 99 937
30 43 781
107 79 346
61 28 882
81 94 87
69 22 -934
64 12 89
9 29 295
3 67 327
7 21 -938
92 39 -757
1 22 297
74 70 386
52 117 733
70 32 588
38 39 164
102 114 200
18 55 795
64 117 -546
70 108 42
74 85 509
106 27 25
62 44 -856
72 47 541
50 44 345
12 44 186
114 62 158
69 81 41
33 36 29
64 81 308
85 87 436
9 36 799
88 85 667
109 59 811
82 9 830
31 9 -165
90 98 733
55 67 -983
29 117 418
8 56 275
107 86 -620
108 71 578
43 70 310
11 21 -298
65 15 295
103 60 -699
4 59 692
106 90 201
51 1 11
58 8 660
19 58 397
15 65 956
49 51 401
33 8 564
98 9 232
40 109 797
1 82 252
46 35 271
102 29 2
86 32 -56
71 46 898
86 24 365
70 117 -827
51 116 699
52 109 714
16 84 0
26 35 69
7 35 -84
72 103 604
44 105 117
20 75 714
76 33 418
5 91 166
81 107 73
76 2 5
73 30 -982
89 110 -733
91 41 963
45 34 399
71 59 401
68 62 177
11 68 45
60 103 214
56 40 163
48 82 -34
86 33 -793
39 1 161
96 73 346
89 107 500
67 106 94
43 31 751
34 2 941
103 69 709
13 51 705
13 113 -518
107 53 985
11 6 689
66 92 -491
57 25 769
86 50 -289
26 47 254
65 53 974
68 73 865
38 46 842
56 78 81
70 105 229
87 38 957
90 16 618
34 43 351
34 76 -271
5 63 82
86 7 -911
62 15 -721
37 58 89
60 85 689
73 106 134
93 0 793
114 8 507
4 113 739
74 36 264
52 80 550
79 78 616
44 93 -723
114 46 342
71 4 402
113 43 232
26 9 291
33 88 669
71 97 907
92 71 -39
13 88 348
103 105 498
117 97 4
81 24 505
101 33 559
61 32 832
71 88 622
98 25 174
9 116 125
42 55 -725
77 20 -927
100 13 787
52 65 -401
15 94 -242
19 73 -222
41 15 882
103 78 308
72 29 222
66 18 529
73 20 -232
12 4 -889
20 114 274
67 11 958
74 71 299
15 34 513
75 117 -993
24 39 918
103 5 50
84 106 744
46 28 390
94 30 998
54 15 572
103 1 147
2 113 724
85 24 262
109 54 530
61 40 483
62 51 801
3 65 646
92 85 967
44 81 -72
39 105 -318
5 18 579
44 83 760
75 64 655
3 76 -776
102 73 691
86 96 -623
14 69 257
112 22 -160
43 40 48
29 82 162
16 78 985
36 102 86
30 96 816
40 26 163
42 26 200
14 71 75
54 23 525
61 80 449
44 26 165
114 103 451
47 52 200
105 84 515
54 108 -783
106 40 760
90 44 85
112 108 82
32 101 169
56 103 -36
91 89 -477
61 115 933
114 105 616
91 98 -315
38 56 832
116 64 -306
42 87 125
2 86 527
31 114 229
69 66 99
84 57 -231
20 103 545
90 52 93
19 114 911
109 29 542
28 17 606
98 107 968
3 20 755
79 115 430
88 46 463
107 90 601
107 85 413
100 44 345
101 8 603
48 117 179
42 61 -267
56 99 585
103 57 767
41 49 122
53 12 743
22 7 991
41 62 991
68 37 525
114 68 948
85 29 207
54 16 -594
107 115 -348
23 87 -615
25 79 819
26 75 610
93 71 -444
26 76 225
47 43 265
47 4 647
14 89 159
34 58 127
57 88 520
46 4 -885
39 54 725
68 47 267
37 80 631
16 104 577
77 23 779
59 117 486
34 11 509
112 76 -528
108 96 919
111 36 -714
29 98 -137
67 38 199
99 74 142
102 55 451
64 46 134
54 41 -354
79 60 59
19 37 97
11 29 846
57 49 -674
16 47 -703
83 47 -856
88 67 506
8 97 82
17 98 380
99 108 768
22 94 446
11 33 503
35 63 924
92 82 887
26 101 232
73 113 160
60 33 725
60 86 68
85 116 146
14 117 872
15 99 766
16 115 880
96 1 983
59 83 891
116 5 56
73 43 962
21 26 840
80 5 -259
28 25 111
52 19 -329
81 64 915
71 10 120
112 107 939
86 104 351
88 84 436
43 67 305
72 91 232
84 23 -842
73 33 932
81 15 699
36 4 123
71 0 954
110 68 -498
63 43 -978
69 107 708
24 69 550
16 37 732
53 55 61
69 19 650
49 59 72
89 8 191
102 95 375
109 33 698
51 97 533
115 99 647
115 54 715
75 40 209
57 0 839
57 10 380
92 111 812
81 100 199
28 18 275
111 65 754
67 96 887
26 22 -783
30 56 -957
6 14 -710
96 110 599
95 112 492
48 5 261
20 99 532
36 116 905
12 30 679
113 47 464
70 11 308
110 41 475
32 26 361
7 99 214
60 62 330
62 8 28
25 72 491
34 72 -933
76 32 607
115 71 967
32 61 871
42 20 578
62 34 639
10 72 761
53 57 734
53 59 492
46 104 921
79 84 514
41 28 555
55 18 939
97 105 358
98 65 412
50 40 767
85 98 -489
73 22 -964
57 48 -311
55 115 -652
61 94 281
10 47 235
85 4 312
15 10 374
106 53 238
20 91 534
108 98 -566
114 82 351
64 23 -227
45 12 325
73 51 717
24 106 518
51 111 110
13 8 -505
108 106 -684
47 79 309
11 69 135
81 112 194
49 83 -293
116 68 225
103 42 961
16 24 226
13 14 415
107 46 -199
75 1 418
110 105 -333
58 32 843
27 11 -138
18 32 986
6 66 -425
26 37 112
23 4 944
23 68 884
102 26 449
108 44 109
8 111 41
88 13 241
112 105 897
70 103 -483
96 83 950
36 38 77
20 77 -35
3 39 973
12 110 608
7 5 -828
56 22 562
53 3 -800
28 89 122
57 99 609
57 50 717
27 65 384
95 81 65
61 56 169
63 116 81
110 94 890
99 115 878
86 61 -180
62 108 742
70 40 819
84 64 909
43 9 735
23 108 354
100 36 -114
117 50 285
57 1 932
52 97 296
17 80 -611
53 98 -515
15 20 455
42 14 456
84 37 316
27 8 866
77 47 731
96 25 898
6 54 30
105 80 291
90 7 603
13 56 -166
94 8 547
100 94 450
92 76 -978
13 77 99
80 63 -352
96 11 695
39 17 257
39 74 509
26 17 302
58 46 724
33 1 198
58 39 261
22 4 438
85 31 -306
25 7 -456
5 19 130
107 8 772
79 61 314
97 31 751
66 103 723
20 24 419
22 3 681
23 8 672
110 76 422
90 103 382
21 36 71
11 43 717
15 21 845
72 59 -814
97 68 136
28 115 956
10 48 -699
112 35 489
14 54 651
45 79 246
37 19 104
46 18 828
64 68 -821
87 44 586
89 86 383
23 79 986
6 39 677
71 117 2
76 110 982
7 16 270
70 30 105
116 33 533
111 27 -31
67 14 380
81 105 347
48 6 879
75 102 219
66 108 780
18 77 771
15 95 403
117 96 917
38 52 8
21 51 647
73 92 810
108 97 -491
107 70 585
37 66 896
116 56 841
68 88 678
73 65 541
81 59 491
112 55 372
39 48 614
115 1 282
1 106 719
109 24 -423
811 2000
0 30 313
0 307 870
0 727 328
0 31 239
0 72 22
0 527 164
0 751 563
0 687 768
0 156 559
0 283 185
0 130 20
0 461 214
0 161 185
0 798 -375
0 344 869
0 3 550
0 417 2
0 168 424
0 424 164
0 647 103
0 334 40
0 198 687
0 386 405
0 515 119
0 217 557
0 38 482
0 181 423
0 114 646
0 449 449
0 568 184
0 78 944
0 128 567
0 118 823
0 699 843
0 379 206
0 626 489
0 507 813
0 706 11
0 681 531
0 142 568
0 771 209
0 682 368
0 40 671
0 243 601
0 123 751
0 16 750
0 381 169
0 633 647
0 325 546
0 442 35
0 732 190
0 241 328
0 278 100
0 673 36
0 799 136
0 708 976
0 616 206
0 135 466
0 628 683
0 454 399
0 341 239
0 503 152
0 585 192
0 193 837
0 607 780
0 785 601
0 134 751
0 689 657
0 116 235
0 222 -24
0 468 315
0 83 366
0 570 871
0 296 27
0 100 276
0 559 55
0 719 697
0 360 636
0 45 23
0 71 343
0 264 562
0 299 182
0 422 358
0 427 405
0 326 450
0 718 140
0 685 526
0 125 132
0 129 158
0 27 411
0 357 107
0 269 156
0 414 803
0 323 14
0 711 572
0 333 742
0 85 237
0 281 380
0 589 381
0 171 610
0 46 77
0 499 911
0 41 864
0 292 31
0 43 861
0 630 134
0 380 256
0 319 183
0 438 340
0 392 533
0 536 851
0 320 976
0 792 -575
0 141 101
0 268 556
0 426 673
0 396 613
0 755 233
0 199 258
0 249 192
0 113 935
0 144 555
0 528 380
0 23 254
0 601 193
0 36 6
0 665 768
0 206 150
0 646 716
0 223 416
0 190 517
0 613 424
0 240 391
0 683 904
0 725 68
0 709 904
0 546 703
0 684 189
0 650 30
0 159 587
0 444 939
0 411 149
0 152 335
0 539 679
0 795 165
0 133 762
0 18 735
0 377 1000
0 308 376
0 119 818
0 621 489
0 66 290
0 532 854
0 555 131
0 782 393
0 348 298
0 769 461
0 238 571
0 328 197
0 406 666
0 94 533
0 675 679
0 157 578
0 544 966
0 563 698
0 233 241
0 367 347
0 403 113
0 624 712
0 671 899
0 697 284
0 231 870
0 638 809
0 103 985
0 276 367
0 712 790
0 294 855
0 351 135
0 759 783
0 748 990
0 208 57
0 287 -599
0 84 636
0 89 499
0 634 702
0 653 113
0 120 94
0 764 154
0 336 395
0 154 736
0 466 16
0 677 892
0 405 476
0 649 671
0 138 719
0 305 104
0 387 51
0 365 157
0 22 386
0 602 736
0 418 -147
0 90 764
0 42 906
0 783 900
0 216 2
0 612 273
0 303 895
0 126 914
0 498 432
0 204 724
0 550 121
0 262 980
0 200 177
0 494 77
0 581 855
0 251 952
0 659 1
0 68 735
0 39 373
0 388 427
0 473 782
0 597 944
0 770 646
0 44 696
0 104 332
0 107 362
0 106 624
0 14 178
0 65 503
0 525 625
0 739 604
0 571 639
0 631 324
0 760 18
0 209 580
0 162 15
0 428 778
0 112 724
0 737 810
0 545 917
0 642 684
0 533 496
0 75 698
0 227 103
0 554 789
0 361 -224
0 489 94
0 556 721
0 425 69
0 55 233
0 316 916
0 232 721
0 661 672
0 738 695
0 625 768
0 749 417
0 791 -889
0 701 724
0 557 448
0 529 790
0 476 840
0 205 878
0 366 154
0 433 692
0 378 295
0 632 370
0 400 462
0 295 821
0 434 716
0 490 836
0 255 796
0 15 139
0 102 926
0 179 689
0 153 139
0 9 435
0 19 415
0 800 10
0 279 245
0 273 942
0 7 693
0 151 314
0 117 140
0 346 902
0 780 590
0 332 225
0 211 538
0 502 659
0 150 197
0 560 992
0 522 876
0 64 73
0 521 113
0 189 889
0 716 194
0 548 231
0 452 584
0 253 319
0 495 237
0 259 183
0 250 339
0 109 -579
0 750 7
0 404 448
0 540 947
0 362 539
0 484 393
0 364 107
0 714 636
0 586 937
0 96 727
0 210 952
0 324 659
0 432 742
0 603 202
0 742 44
0 32 851
0 285 242
0 182 377
0 382 554
0 610 46
0 88 401
0 402 61
0 178 102
0 410 846
0 389 156
0 257 671
0 143 126
0 280 976
0 467 837
0 741 323
0 777 706
0 34 435
0 81 927
0 164 129
0 487 183
0 645 533
0 731 751
0 185 616
0 526 459
0 309 710
0 13 709
0 33 223
0 592 619
0 488 755
0 477 224
0 604 -520
0 290 283
0 146 243
0 614 244
0 48 438
0 62 176
0 121 751
0 608 -923
0 543 425
0 497 744
0 643 -90
0 734 388
0 132 741
0 492 716
0 615 -53
0 53 894
0 537 876
0 91 258
0 374 320
0 282 643
0 768 581
0 806 476
0 180 471
0 754 826
0 415 225
0 469 358
0 801 954
0 558 92
0 715 154
0 79 546
0 412 297
0 139 996
0 720 780
0 74 219
0 803 553
0 371 203
0 788 672
0 363 659
0 420 -569
0 297 794
0 617 121
0 76 603
0 263 899
0 713 85
0 87 558
0 542 133
0 140 809
0 679 991
0 512 314
0 721 914
0 399 517
0 510 168
0 435 252
0 349 667
0 318 550
0 743 1000
0 256 378
0 57 408
0 266 155
0 172 529
0 553 675
0 767 338
0 10 544
0 321 293
0 787 135
0 394 193
0 350 834
0 635 355
0 8 967
0 809 75
0 797 553
0 547 249
0 20 99
0 691 546
0 92 57
0 747 953
0 784 806
0 436 451
0 192 824
0 453 363
0 707 58
0 352 805
0 458 813
0 541 5
0 54 91
0 236 357
0 77 85
0 705 980
0 478 21
0 300 949
0 312 100
0 582 519
0 203 940
0 110 598
0 670 76
0 59 86
0 639 5
0 519 336
0 11 871
0 6 936
0 698 7
0 505 559
0 354 19
0 331 260
0 212 514
0 482 914
0 446 353
0 623 757
0 170 906
0 470 538
0 368 622
0 686 453
0 578 529
0 723 270
0 622 524
0 804 124
0 160 255
0 575 152
0 301 864
0 423 264
0 658 312
0 393 846
0 766 577
0 678 298
0 456 898
0 636 929
0 567 416
0 496 613
0 195 812
0 564 723
0 274 453
0 565 652
0 513 215
0 98 713
0 530 491
0 242 62
0 641 520
0 462 308
0 188 840
0 576 938
0 163 10
0 627 262
0 108 253
0 339 290
0 21 143
0 761 178
0 202 438
0 169 761
0 93 898
0 733 919
0 572 409
0 82 826
0 401 403
0 772 969
0 448 638
0 215 838
0 342 705
0 724 933
0 293 352
0 464 107
0 524 973
0 652 222
0 717 631
0 618 267
0 518 478
0 781 876
0 375 756
0 314 626
0 47 802
0 655 597
0 267 303
0 472 262
0 680 807
0 722 964
0 696 772
0 609 316
0 757 322
0 700 868
0 61 78
0 695 149
0 298 968
0 398 261
0 187 37
0 355 901
0 549 715
0 573 391
0 509 333
0 580 373
0 385 514
0 122 480
0 644 936
0 710 540
0 214 643
0 158 701
0 95 193
0 329 489
0 105 746
0 50 916
0 313 864
0 584 453
0 407 514
0 225 385
0 183 796
0 654 435
0 224 183
0 49 243
0 566 698
0 758 31
0 429 485
0 674 206
0 230 760
0 289 263
0 504 355
0 176 517
0 237 270
0 347 723
0 291 933
0 746 511
0 656 -186
0 688 876
0 73 -275
0 124 909
0 220 218
0 191 148
0 51 506
0 131 498
0 228 190
0 338 553
0 511 439
0 730 171
0 115 868
0 218 514
0 485 341
0 322 275
0 807 104
0 372 958
0 197 88
0 583 971
0 12 84
0 694 407
0 277 788
0 327 61
0 790 5
0 588 337
0 514 745
0 776 821
0 676 426
0 353 264
0 786 209
0 516 137
0 58 249
0 370 581
0 340 614
0 538 86
0 752 723
0 248 166
0 37 984
0 25 483
0 416 146
0 310 695
0 286 446
0 561 776
0 703 555
0 165 780
0 244 173
0 574 134
0 261 751
0 657 537
0 756 679
0 246 749
0 145 720
0 726 679
0 284 648
0 702 -509
0 28 132
0 306 341
0 369 290
0 252 244
0 443 26
0 629 762
0 5 967
0 166 668
0 455 575
0 60 725
0 69 744
0 668 616
0 648 501
0 148 567
0 796 965
0 778 993
0 440 376
0 421 887
0 465 452
0 500 67
0 808 713
0 67 751
0 774 959
0 471 38
0 234 318
0 345 672
0 26 372
0 245 182
0 330 654
0 419 818
0 226 751
0 740 681
0 535 663
0 86 778
0 431 678
0 474 923
0 317 122
0 475 184
0 459 887
0 445 176
0 384 949
0 664 277
0 552 290
0 789 102
0 52 605
0 692 319
0 693 662
0 258 161
0 735 669
0 288 362
0 213 878
0 590 650
0 430 128
0 753 133
0 577 854
0 599 -118
0 593 63
0 450 335
0 239 590
0 486 873
0 729 676
0 70 325
0 437 251
0 275 916
0 606 649
0 99 617
0 201 61
0 315 192
0 265 503
0 337 769
0 29 862
0 775 532
0 457 158
0 373 741
0 517 202
0 302 148
0 358 822
0 704 190
0 137 703
0 763 61
0 579 546
0 531 358
0 595 140
0 479 391
0 409 855
0 1 162
0 376 277
0 562 715
0 600 303
0 779 761
0 196 486
0 605 -689
0 662 836
0 672 906
0 101 569
0 594 81
0 520 142
0 335 829
0 640 861
0 802 924
0 744 218
0 762 752
0 508 574
0 736 336
0 4 992
0 147 821
0 773 635
0 793 357
0 343 939
0 460 620
0 304 771
0 254 562
0 149 588
0 80 846
0 620 396
0 439 630
0 390 942
0 447 340
0 480 384
0 17 695
0 111 825
0 551 922
0 219 744
0 611 705
0 591 923
0 569 60
0 63 124
0 805 517
0 127 666
0 491 651
0 483 760
0 175 453
0 441 57
0 359 102
0 395 445
0 35 458
0 651 766
0 745 753
0 174 7
0 619 596
0 463 7
0 481 110
0 272 550
0 247 532
0 765 54
0 397 60
0 587 330
0 501 234
0 184 177
0 596 372
0 666 123
0 155 661
0 260 414
0 56 316
0 356 -520
0 534 54
0 794 722
0 413 -25
0 383 335
0 506 90
0 660 271
0 173 318
0 167 649
0 235 651
0 667 807
0 221 322
0 311 893
0 2 972
0 271 1
0 493 773
0 229 740
0 663 470
0 24 551
0 207 897
0 523 930
0 669 308
0 97 996
0 194 238
0 177 95
0 391 808
0 451 84
0 408 759
0 270 120
0 186 954
0 598 125
0 136 653
0 810 -497
0 690 339
0 637 286
0 728 242
645 514 622
739 63 -670
618 468 10
309 54 801
482 719 212
502 797 383
97 337 517
221 350 118
635 175 -73
536 545 274
378 558 752
178 53 116
121 453 252
154 316 317
685 584 -885
619 168 949
295 114 596
564 553 760
754 294 465
434 677 351
529 759 377
737 376 954
376 187 244
728 247 206
42 268 589
325 529 705
746 304 745
169 176 -165
515 279 832
708 514 163
125 247 -669
54 684 -741
800 240 404
629 400 328
675 54 -671
443 166 336
515 699 604
470 718 726
413 216 242
708 404 725
414 730 405
182 60 440
698 277 805
208 782 490
164 592 -698
448 305 5
760 160 798
281 94 239
151 291 968
138 181 226
12 701 248
57 173 633
242 287 66
577 336 275
43 279 915
88 81 214
306 59 154
530 764 252
585 374 59
424 686 355
89 414 943
486 62 130
230 418 125
497 173 963
387 469 838
96 638 -200
663 267 775
780 735 159
175 751 -775
629 651 545
714 71 504
250 805 378
219 159 574
180 221 337
609 173 210
128 648 659
182 724 762
166 322 137
720 157 76
215 753 267
465 327 199
519 399 839
309 517 399
384 413 55
288 218 110
535 505 376
312 104 147
136 57 20
329 511 766
696 714 466
311 386 120
414 295 930
17 60 248
273 493 580
197 127 239
738 519 408
645 66 340
463 207 624
364 137 904
375 542 506
546 69 -614
679 354 711
129 399 353
161 662 315
807 259 -733
559 632 -569
705 261 757
439 713 -329
451 369 864
633 783 583
192 587 773
286 115 -5
371 380 710
271 156 673
615 238 -703
143 182 -855
440 228 665
640 5 -124
483 486 996
407 99 -330
694 662 578
523 309 683
520 181 717
5 392 387
246 515 -170
254 599 -643
293 508 531
644 505 -48
712 658 597
620 332 202
44 644 -315
385 494 81
592 125 541
320 241 560
717 713 844
634 226 505
332 380 -303
210 241 740
442 535 -231
42 89 737
588 341 -158
738 150 415
253 478 674
32 382 423
300 782 185
560 347 595
386 32 684
492 540 266
164 649 886
593 543 859
11 126 509
767 784 644
383 188 10
42 603 508
666 738 900
354 571 436
395 6 126
128 138 659
627 436 789
562 709 119
689 142 763
596 616 68
297 332 326
348 185 388
260 265 240
66 553 963
796 696 -497
723 713 184
207 369 703
126 271 451
740 196 687
249 646 117
369 163 65
182 615 -767
357 483 567
127 180 22
682 242 -780
433 577 474
217 549 922
485 597 527
372 674 720
96 737 447
301 331 947
426 412 933
793 560 483
730 715 73
48 275 456
188 271 -575
83 643 538
80 334 496
327 77 330
356 242 -857
39 145 522
575 489 296
423 664 724
130 676 396
308 340 602
427 739 520
147 190 629
448 596 589
206 715 353
337 809 307
244 708 909
772 685 707
395 321 4
616 160 240
289 614 504
437 727 509
808 60 912
400 119 650
700 337 676
470 122 -341
199 635 58
470 520 493
325 130 -890
386 526 431
247 315 415
511 403 452
228 99 173
183 224 -777
68 651 559
468 464 759
316 83 676
376 165 231
488 671 766
258 693 754
32 515 295
405 267 340
28 24 -574
778 710 838
505 172 -764
2 764 426
276 454 407
544 802 176
359 615 950
8 457 211
770 335 395
274 491 -176
159 55 -272
171 166 647
470 567 2
9 355 -724
481 46 -261
794 329 -475
405 536 322
606 788 600
349 502 861
186 567 -377
798 113 962
379 563 779
504 50 102
532 199 275
452 190 873
663 613 784
375 139 880
158 400 479
359 431 176
485 175 44
702 534 92
711 19 -193
659 789 313
336 398 252
184 1 953
216 171 459
364 558 550
449 665 662
540 87 598
254 210 131
300 539 922
324 557 442
716 440 924
333 43 880
253 145 471
736 75 830
480 172 202
30 176 370
280 380 193
688 487 371
484 804 912
172 784 476
772 769 -807
365 472 126
661 296 -32
116 600 308
371 731 636
367 539 -440
443 85 727
377 58 836
567 238 174
301 643 36
421 79 903
586 182 455
44 362 238
423 700 899
108 654 982
144 690 130
571 63 202
234 482 -102
87 256 639
238 350 703
556 607 474
622 770 641
121 800 245
460 278 706
104 264 737
179 178 42
153 72 814
147 395 792
254 173 828
745 33 675
668 65 566
539 288 228
269 182 -105
324 215 627
636 194 14
422 383 845
583 656 266
93 656 331
148 90 270
89 528 -7
575 97 179
63 561 -67
110 130 513
704 678 95
718 540 504
742 563 378
213 679 -169
462 293 206
363 597 517
740 12 631
77 654 125
634 645 632
344 62 738
713 406 -640
106 163 24
573 312 -363
453 274 954
142 749 228
578 397 -885
682 96 447
601 246 646
478 805 585
201 731 138
166 622 870
376 133 -542
612 206 886
56 723 571
21 764 -857
379 452 450
351 239 -326
723 803 298
452 593 760
484 341 347
766 343 743
365 525 976
120 135 823
196 672 795
665 401 767
129 725 -773
707 370 656
324 212 180
46 481 322
777 464 580
170 204 418
579 529 -866
455 363 515
128 646 312
380 65 821
108 506 808
173 734 993
242 503 -937
361 14 570
286 603 330
71 783 499
160 364 417
386 416 371
57 799 271
604 203 239
483 101 17
555 371 846
517 779 76
33 185 497
500 288 861
519 20 -535
726 644 360
489 558 194
157 139 77
476 581 401
200 280 -265
220 301 460
120 151 107
743 30 -451
729 709 80
769 679 307
674 181 -585
331 573 34
723 717 543
204 725 398
452 797 898
713 117 51
638 153 453
609 66 937
224 232 -285
670 243 662
394 437 772
364 55 -491
328 271 454
409 247 703
724 717 713
683 236 609
143 34 711
336 201 -390
802 551 664
1 301 638
37 128 363
170 77 69
258 656 796
686 505 731
161 124 321
787 433 932
433 0 936
89 3 315
722 338 883
156 220 123
585 598 900
722 140 568
90 141 327
360 420 220
188 291 -692
740 421 304
502 550 590
541 539 851
573 224 -390
624 32 -801
339 407 95
137 88 988
299 19 -970
137 769 362
150 131 -581
747 259 633
500 254 137
810 791 203
595 475 454
798 550 792
759 81 208
774 794 15
46 610 885
453 758 678
402 329 678
654 335 -585
637 279 896
360 52 -488
356 309 571
359 622 -355
22 486 458
554 721 755
736 456 745
425 184 316
178 127 109
12 131 -234
732 249 94
271 95 769
637 578 723
97 4 671
754 46 0
335 457 803
798 52 187
385 601 -749
43 798 539
676 422 474
282 619 971
4 306 -59
764 516 775
676 29 -279
768 785 945
259 181 50
593 149 332
217 250 191
508 561 481
312 458 321
42 236 329
47 741 -277
553 683 -69
773 402 719
565 437 833
50 555 -1000
213 235 410
17 308 689
217 721 855
714 755 -628
228 247 977
558 85 636
337 764 331
293 741 -11
490 502 371
477 736 957
416 129 740
161 714 727
282 208 480
452 373 -716
222 447 518
506 588 640
572 326 175
384 237 951
670 74 36
25 346 266
486 200 591
732 359 229
777 636 810
20 252 594
109 508 33
136 272 64
616 587 732
402 721 238
371 724 988
792 801 953
63 591 25
196 95 -677
310 442 353
74 247 252
463 638 476
192 524 198
217 63 806
282 562 490
285 422 914
547 699 197
523 368 945
774 755 504
358 356 382
656 285 531
718 111 323
242 16 -746
11 141 154
180 264 820
514 434 75
654 660 635
206 759 963
703 411 859
55 386 272
499 399 920
486 129 624
254 281 449
293 343 950
642 326 -499
5 298 -662
322 719 428
243 620 792
325 81 780
788 326 866
58 342 349
136 339 166
456 337 508
170 242 386
223 591 252
626 103 -743
712 396 -387
564 570 352
447 588 816
405 221 -791
568 189 642
239 124 175
96 98 913
793 615 860
628 466 636
365 417 224
734 224 -709
416 179 551
236 82 176
809 347 535
346 188 -283
440 576 -868
433 102 922
676 615 817
5 300 923
558 110 843
269 264 -687
458 214 -896
514 545 542
804 243 -362
571 474 1000
122 177 396
187 450 445
808 300 -523
104 705 48
618 552 830
549 593 957
295 412 666
615 525 657
178 763 160
